dynasty,office,count
元,太常奉禮,4
元,太常寺丞,2
元,太常寺典簿,2
元,太常寺博士,1
元,太常寺少卿,1
元,太常少卿,7
元,太常禮儀院使,1
元,太常禮儀院判,1
元,太常禮儀院判官,1
元,太常禮儀院協律郎,2
元,太常禮儀院博士,27
元,太常禮儀院同僉,1
元,太常禮儀院太祝,13
元,太常禮儀院奉禮郎,4
元,太常禮儀院掾,2
元,太常禮儀院院判,7
元,太常經歷,1
元,太常院使,5
元,太府卿,2
元,太府大監,1
元,太府寺主簿,1
元,太府寺卿,1
元,太府寺簿,1
元,太府少卿,1
元,太府監,1
元,太府監丞,2
元,太府監右藏庫使,1
元,太府監器備庫使,1
元,太府院同知,1
元,太廟署令,2
元,太廟齋郎,1
元,太監,7
元,太社局令,1
元,太禧宗禋使,1
元,太禧院使,5
元,太禧院僉,1
元,太禧院同知,1
元,太禧院神御殿侍禮左郎,1
元,太禧院都事,1
元,太醫,2
元,太醫令史,2
元,太醫副使,1
元,太醫院,2
元,太醫院使,7
元,太醫院僉,1
元,太醫院判,2
元,太醫院提點,1
元,太醫院教授,1
元,夫人,4
元,奉宸庫副使,1
元,奉御,2
元,奉政大夫,1
元,奉表押璽官,1
元,奉訓大夫,4
元,奉議,1
元,奉議大夫,1
元,奎章閣侍書學士,3
元,奎章閣供奉,2
元,奎章閣僚屬,1
元,奎章閣參書,2
元,奎章閣學士院侍書學士,2
元,奎章閣學士院供奉學士,1
元,奎章閣學士院典籤,4
元,奎章閣學士院參書,1
元,奎章閣學士院大學士,6
元,奎章閣學士院承制學士,4
元,奎章閣學士院授經郎,2
元,奎章閣照磨,2
元,奎章閣鑒書博士,6
元,奏差,13
元,奚部長,1
元,奧魯千戶,2
元,奧魯官,1
元,孔廟學正,1
元,孔目,1
元,孔顏孟三氏學教授,4
元,學士,2
元,學士院鑒書博士,3
元,學官,28
元,學教,1
元,學正,54
元,學糾,1
元,學諭,11
元,學錄,52
元,守禦,123
元,安人,1
元,安南祭弔使,1
元,安撫使,8
元,安撫使司(大使司)幹辦公事,1
元,安撫制置使,3
元,安撫制置大使,1
元,安撫副使,5
元,安撫司副使,3
元,安撫司同知,1
元,安撫司安撫使,28
元,安撫司經歷,3
元,宗仁衛教授,1
元,宗子學諭,1
元,宗師,9
元,宗正寺少卿,1
元,宗正府,1
元,宗正府員外郎,1
元,宗正府從事,1
元,宗正府札魯火赤,1
元,宗正府郎中,2
元,官醫提舉,2
元,官醫提舉司都目,1
元,官醫提領,1
元,宜人,6
元,宣使,2
元,宣奉大夫,1
元,宣差軍儲使,1
元,宣德郎,1
元,宣徽院使,16
元,宣徽院僉院,3
元,宣徽院判,4
元,宣徽院副使,4
元,宣徽院參議,1
元,宣徽院同僉,4
元,宣徽院同知,8
元,宣徽院照磨,1
元,宣徽院都事,1
元,宣慰使,300
元,宣慰使司副使,64
元,宣慰使司同知,46
元,宣慰使司都事,1
元,宣慰使左丞,1
元,宣慰使都元帥,1
元,宣慰元帥,9
元,宣慰司上幕,1
元,宣慰司令史,5
元,宣慰司僉事,1
元,宣慰司副都元帥,1
元,宣慰司參議,1
元,宣慰司架閣庫提點,1
元,宣慰司都元帥府照磨,9
元,宣慰司都元帥府經歷,40
元,宣慰司都元帥府都事,6
元,宣慰同知,2
元,宣撫使,1
元,宣撫使司參議官,1
元,宣撫副使,1
元,宣撫司令史,1
元,宣撫司使,3
元,宣撫司判官,1
元,宣撫司副使,2
元,宣撫司參謀,4
元,宣撫司同知,2
元,宣撫司員外郎,1
元,宣撫司宣撫,32
元,宣撫司計議,1
元,宣撫司郎中,1
元,宣撫同知,1
元,宣撫大使,1
元,宣撫處置使,1
元,宣政使,5
元,宣政院使,22
元,宣政院副使,4
元,宣政院同僉,1
元,宣政院同知,5
元,宣政院宣使,1
元,宣政院掾,1
元,宣政院照磨,1
元,宣政院經歷,2
元,宣政院都事,2
元,宣教郎,2
元,宣文閣授經郎,4
元,宣文閣鑒書博士,3
元,宣課提舉,1
元,宣課提領,1
元,宣課長官,1
元,宣諭使,2
元,宮書記,2
元,宮相府副總管,1
元,家令司丞,1
元,家令司家令,1
元,宿衛,37
元,富藏庫使,1
元,察罕斡脫赤,1
元,察罕章管民官,1
元,察院監察御史,4
元,寳源庫提擧,1
元,寶兒赤,5
元,寶鈔庫副使,1
元,寺觀住持,1
元,將仕佐郎,4
元,將仕郎,8
元,將作使,1
元,將作監主簿,1
元,將作監簿,1
元,將作院,1
元,將作院使,7
元,將作院判官,3
元,將作院同知,3
元,將作院照磨,1
元,將作院經歷,1
元,將軍,15
元,將領,1
元,小學教諭,2
元,小學訓導,1
元,少保,3
元,少師,1
元,少監,1
元,尚乘卿,1
元,尚工署尚工署令,1
元,尚書,12
元,尚書參政,2
元,尚書員外郎,1
元,尚書左丞,2
元,尚書左僕射,1
元,尚書掾,1
元,尚書省令史,1
元,尚書省兵部侍郎,3
元,尚書省兵部兵部司郎中,1
元,尚書省刑部尚書,1
元,尚書省右丞,1
元,尚書省左丞,1
元,尚書省左曹郎官,1
元,尚書省戶部侍郎,1
元,尚書省戶部尚書,2
元,尚書省戶部戶部司郎中,1
元,尚書省戶部金部司員外郎,1
元,尚書省禮部司郎中,1
元,尚書省舍人,1
元,尚書省郎中,1
元,尚書省都事,2
元,尚服使,1
元,尚服院使,1
元,尚服院都事,1
元,尚膳使,1
元,尚膳監,1
元,尚醫,2
元,尚醫大監,1
元,尚醫奉御,1
元,尚食尚藥局提點,1
元,局副使,2
元,局大使,2
元,屯戍千戶,1
元,屯田丞,1
元,屯田副總管,1
元,屯田千戶,1
元,屯田千戶所達魯花赤,1
元,屯田司郎官,1
元,屯田打捕同提舉,1
元,屯田打捕總管府總管,3
元,屯田經歷,1
元,屯田總管府總管,1
元,屯田萬戶,8
元,屯田達魯花赤,1
元,山東行省都督,1
元,崇政殿說書,1
元,崇政院使,1
元,崇文大監,3
元,崇文少監,2
元,崇文監丞,2
元,崇文監典簿,2
元,崇文閣照磨,1
元,崇祥院使,4
元,崇福使,2
元,崇福司同知,1
元,崇福司管勾,1
元,崇福司經歷,1
元,崇福院使,1
元,崇禮侯,1
元,州儒學提舉,3
元,州儒學教授,160
元,州儒學訓導,3
元,州兵馬都總管,1
元,州判官,403
元,州司千戶,7
元,州司獄,4
元,州同知,388
元,州吏目,2
元,州學學賓,3
元,州學官,7
元,州學弟子員,1
元,州學正,86
元,州學訓導,7
元,州學錄,7
元,州尹,62
元,州掾,1
元,州提控案牘,34
元,州斷事官,1
元,州檢校,1
元,州漢軍都元帥,1
元,州監稅,1
元,州知事,5
元,州稅務大使,3
元,州稅務提領,1
元,州管勾,1
元,州節度判官,5
元,州總管都元帥,1
元,州萬戶,6
元,州行都元帥,1
元,州觀察判官,1
元,州諸軍奧魯長官,2
元,州通判,1
元,州達魯花赤,215
元,州都目,33
元,州錄事判官,2
元,州錄判,1
元,州長官,17
元,巡檢,81
元,巡鹽官,1
元,工匠府經歷,1
元,工匠都總管,1
元,工部主事,11
元,工部侍郎,18
元,工部司程,2
元,工部員外郎,6
元,工部奏差,1
元,工部尚書,28
元,工部屯田司主事,1
元,工部郎中,7
元,左三部司正,1
元,左三部尚書,1
元,左三部照磨所照磨,1
元,左三部郎中,1
元,左丞相,1
元,左八作司提舉,1
元,左副翼萬戶府上千戶,1
元,左副都元帥,6
元,左副都御史,2
元,左千戶,1
元,左右司都事,2
元,左善世,1
元,左布政,1
元,左手萬戶,2
元,左監軍,6
元,左翊侍衛教授,1
元,左翼都總領,1
元,左衛教授,2
元,左衛親軍副都指揮使,1
元,左衛都指揮使,2
元,左衛阿速親軍副都指揮使,1
元,左贊善大夫,1
元,左軍都督僉事,1
元,左都監軍,1
元,左阿速衛僉事,1
元,左領軍衛將軍,1
元,市監,1
元,市舶副提舉,5
元,市舶司令,1
元,市舶司同知,1
元,市舶司提舉,12
元,市舶同提擧,4
元,市舶吏目,2
元,市舶提舉司提舉,3
元,市舶提舉司知事,2
元,市舶都提舉,1
元,布政使,2
元,布政使司參政,1
元,布政使司左參政,1
元,帝師,11
元,帥府令史,4
元,帥府僉事,2
元,帥府參議,1
元,帥府史,1
元,帥府同知,1
元,帥府照磨,6
元,帥府監軍,1
元,帥府經歷,13
元,帥府觀察使,1
元,帥府詳議,1
元,帥府都事,1
元,帶御器械,1
元,幕官,33
元,幕府,7
元,幕府掾,1
元,平河門軍校,1
元,平準,1
元,平準庫副,1
元,平準庫提領,1
元,平準行用庫使,1
元,平準行用庫副使,3
元,平準行用庫大使,2
元,平準行用庫提領,2
元,平章政事,65
元,幹辦公事,1
元,府丞,1
元,府判,59
元,府判官行同州事,1
元,府史,3
元,府幕,3
元,府庫院經歷,1
元,府從事兼提領匠局,1
元,府推官,1
元,府通判,1
元,度支卿,3
元,度支監丞,1
元,度支監少監,1
元,庫使,1
元,庫副使者,1
元,庫大使,2
元,庫提領,1
元,康訪副使,1
元,庸田僉事,2
元,廉訪司照磨,5
元,廣惠司提擧,1
元,廣成局副使,1
元,廣盈倉副使,2
元,廣盈倉監倉,1
元,廣福監丞,1
元,延慶司使,1
元,弘文館學士,3
元,彈壓,1
元,往諸全總制軍事,1
元,征南千戶,4
元,征南行臺幕,1
元,征南行軍萬戶翼經略,1
元,征官,2
元,征東儒學提舉,2
元,征東大元帥,1
元,征東左副都元帥,1
元,征東萬戶案牘,1
元,征東都元帥,1
元,征緬都元帥,1
元,征行上萬戶,1
元,征行兵馬都元帥,1
元,征行副元帥,1
元,征行千戶,5
元,征行萬戶,9
元,征西都元帥,1
元,後翼統軍元帥,1
元,後衛經歷,1
元,後衛親軍副都指揮使,4
元,從事,2
元,從事郎,2
元,從仕郎,5
元,從政郎,1
元,御位下必闍赤,1
元,御前諸軍都統制,1
元,御前都統制司幕僚,1
元,御史,19
元,御史中丞,84
元,御史大夫,62
元,御史臺侍御史,115
元,御史臺察院掾,9
元,御史臺御史中丞,1
元,御史臺掾史,2
元,御史臺治書侍御史,73
元,御史臺照磨,1
元,御史臺知印,1
元,御史臺都事,58
元,御藥局使,1
元,御藥局副使,1
元,御藥院使,1
元,御藥院外科太醫,1
元,御藥院大使,1
元,御衣局使,2
元,御診太醫,1
元,御醫,1
元,徵事郎,1
元,徵收課稅所長官,3
元,徽政使,2
元,徽政院中議,1
元,徽政院同知,3
元,徽政院照磨,1
元,徽政院都事,2
元,徽政院都事經歷,1
元,必闍赤,4
元,忠義軍統帥,1
元,忠翊郎,1
元,怯憐口阿答赤孛可孫,1
元,怯薛官,1
元,怯薛都,1
元,怯連都總管,1
元,怯里馬赤,1
元,恭人,2
元,憲司判官,3
元,憲司照磨,3
元,憲司知事,16
元,憲司譯史,1
元,憲府史,3
元,應奉翰林、縣令,1
元,應奉翰林文字,1
元,懷遠大將軍,1
元,懷遠將軍,2
元,成全郎,1
元,成忠郎,1
元,戶曹,1
元,戶曹參軍,1
元,戶科都給事中,1
元,戶部主事,11
元,戶部令史,2
元,戶部侍郎,21
元,戶部史,1
元,戶部司務,1
元,戶部司計,1
元,戶部司計官,1
元,戶部員外郎,7
元,戶部尚書,39
元,戶部掾,3
元,戶部郎中,6
元,手號軍人打捕千戶所上千戶,2
元,打捕提領,1
元,打捕民匠等戶總管府總管,1
元,打捕鷹房總管府知事,1
元,打捕鷹房總管府達魯花赤,1
元,打捕鷹房都總管,4
元,批驗所提領,1
元,承事郎,10
元,承信郎,3
元,承務郎,6
元,承天宮管轄,1
元,承奉郎,1
元,承德郎,1
元,承發架閣庫管勾,2
元,承發架閣照磨,3
元,承節郎,4
元,承議郎,3
元,抄馬那顏,1
元,拔都魯,2
元,招撫使,2
元,招撫使司都統制,1
元,招討使,25
元,招討司知事,1
元,招討司經歷,2
元,招討司達魯花赤,1
元,指揮,2
元,指揮使,4
元,指揮副使,1
元,按察使,73
元,按察司僉事,6
元,按察司副使,23
元,按察司推官,1
元,按察司書吏,2
元,按察司檢法,1
元,按察司知事,1
元,按察司經歷,1
元,掌全真道教事,6
元,掌國子監祭酒事,1
元,掌東嶽行祠,1
元,掌皇后宮政,1
元,掌管諸路道教事,2
元,掌醫監太監,1
元,掌醫監經歷,1
元,採木提舉,1
元,採金都提轄,1
元,探馬赤,1
元,探馬赤軍千戶,1
元,推官,90
元,掾史,3
元,提刑,1
元,提刑副使,1
元,提刑司幹辦官,1
元,提刑按察使,2
元,提刑按察使司僉事,2
元,提控案牘,68
元,提控諸路元帥府事,1
元,提舉,54
元,提舉備用庫使,1
元,提舉司都目,2
元,提舉學校,3
元,提舉宮,1
元,提舉宮觀,1
元,提舉市舶司官,1
元,提舉市舶司幹辦公事,1
元,提舉常平倉事,1
元,提舉常平茶監司幹辦公事,1
元,提舉常平茶鹽公事,3
元,提舉平準行用庫,1
元,提舉梵像監,1
元,提舉茶事,1
元,提舉諸路道教事,1
元,提舉道教,1
元,提舉都城所,1
元,提舉鹽使司事,1
元,提轄榷貨物,1
元,提領,7
元,提領所大使,1
元,提領長官,1
元,提領鹽引所,1
元,提點,18
元,提點刑獄司幹辦公事,1
元,提點寺觀宮,25
元,提點尚食局事,2
元,提點教門事,1
元,提點江南頭陀教事,1
元,提點軍前橋梁芻粟事,1
元,提點道教事,4
元,教坊勾管,2
元,教官,2
元,教授,85
元,教諭,6
元,教門提點,1
元,散府知府或府尹,93
元,敦宗院教授,1
元,文學,5
元,文學掾,7
元,文林郎,2
元,文義侯,1
元,文華殿大學士,1
元,新舊軍萬戶,2
元,新軍上千戶,1
元,新軍千戶,1
元,新軍萬戶,3
元,斷事,1
元,斷事官,9
元,斷事官卜只兒幕,1
元,斷事官經歷,1
元,明威將軍,1
元,昔寶赤,2
元,星曆教授,1
元,昭信校尉,1
元,昭儀,1
元,昭勇大將軍,2
元,昭勇將軍,2
元,昭孝營繕司大使,1
元,昭文館大學士,11
元,昭武大將軍,2
元,昭毅大將軍,1
元,書吏,3
元,書院山長,310
元,書院掌書,2
元,書院直學,2
元,書院訓導,2
元,曹掾,2
元,會同館校勘,1
元,會福院使,1
元,會福院宣使,1
元,會福院掾,1
元,會福院提擧,1
元,會福院照磨,1
元,會福院都事,1
元,會試主考官,1
元,朝列大夫,3
元,朝奉大夫,1
元,朝奉郎,6
元,朝散大夫,2
元,朝散郎,1
元,朝請大夫,1
元,木忽里兀察兒必,1
元,未詳,64
元,朮赤下萬戶,1
元,材木庫大使,1
元,東台萬戶,1
元,東宮伴讀,1
元,東宮侍從,2
元,東宮宿衛,6
元,東宮必闍赤,5
元,東宮文史,1
元,東宮說書,2
元,東宮講書,1
元,東征左副都元帥,1
元,東征都元帥,1
元,架閣庫管勾,1
元,某州(府軍監)學教授,16
元,某州同知州事,4
元,某州團練使,1
元,某州州學教授,1
元,某州某曹掾,1
元,某州觀察使,2
元,某州醫學教授,1
元,某州防禦使,1
元,某州（府）駐扎御前諸軍都統制,1
元,某府府學教授,1
元,校勘,1
元,校官,5
元,校書郎,6
元,楚國公,1
元,榮祿大夫,1
元,榷茶副使,2
元,榷茶副提舉,1
元,榷茶司判官,1
元,榷茶同提舉,1
元,榷茶提擧,4
元,榷茶提舉,3
元,榷茶提領,1
元,榷茶都轉運司屬官,2
元,榷貨都提舉,1
元,樞密使,1
元,樞密同僉,1
元,樞密同知,2
元,樞密院使,2
元,樞密院僉院,15
元,樞密院判官,2
元,樞密院副樞,22
元,樞密院參議,2
元,樞密院同僉,7
元,樞密院同知,15
元,樞密院掾史,7
元,樞密院斷事官,2
元,樞密院斷事府經歷,1
元,樞密院架閣庫管勾,1
元,樞密院知院,42
元,樞密院經歷,8
元,樞密院編修,4
元,樞密院都事,10
元,樞密院院判,18
元,檢校所大使,1
元,檢校所檢校,2
元,權刑部尚書,1
元,權尚書省戶部尚書,1
元,欽察汗,3
元,武備卿,1
元,武備寺知事,1
元,武備寺經歷,1
元,武學博士,1
元,武德將軍,6
元,武節大夫,1
元,武節郎,1
元,武翼郎,1
元,歸德侯,1
元,殊祥院使,1
元,殿中侍御史,4
元,殿中匯草詔,1
元,殿中省,1
元,殿中省尚舍奉御,1
元,殿中省尚衣奉御,6
元,殿中省尚輦奉御,1
元,殿前副都指揮使,1
元,殿前司主管機宜文字,1
元,殿前司左翼軍統領,1
元,殿前都統司幹辦公事,1
元,殿直,2
元,民兵總制,1
元,民兵萬戶,1
元,民賦副總管,1
元,水軍百戶,2
元,水軍萬戶,8
元,水馬站提領,1
元,永寧公,1
元,江津夾槽務,1
元,江浙宣政院判,1
元,江漢都督府事,1
元,江西行省通事,1
元,沔州守,1
元,河渠副使,2
元,河道官,1
元,油河司巡檢,1
元,治書侍御史,33
元,沿江制置司參議,1
元,沿江制置司都統制,1
元,沿江水軍制置使,1
元,沿江水軍制置使司參議官,1
元,沿海上萬戶,2
元,沿海制置使,2
元,沿海副都元帥,1
元,沿海參議,1
元,沿海萬戶,1
元,沿邊監榷規運使,1
元,泉府司卿,1
元,泉府大卿,1
元,泉府少卿,3
元,泉府院同知,1
元,法師,9
元,泗國公,1
元,流外銓,3
元,海北憲司掌書,2
元,海漕千戶,2
元,海漕萬戶,5
元,海漕萬戶府令史,1
元,海漕萬戶府提控案牘,3
元,海漕萬戶府經歷,26
元,海濱鹽使,1
元,海運副千戶,4
元,海運千戶,12
元,海運百戶,6
元,海運萬戶,3
元,海道千戶,2
元,海道府千戶,2
元,海道漕運萬戶府知事,1
元,海道萬戶,3
元,海道萬戶總管,1
元,海道運糧千戶,3
元,海道運糧萬戶,2
元,海道都漕運萬戶,3
元,海道香糯所千戶,1
元,海鹽海運千戶,1
元,淑人,1
元,淑妃,1
元,淘金副使,1
元,淘金千戶,1
元,淘金總管府經歷,1
元,清鹽使,1
元,清鹽副使,1
元,準備差遣,1
元,滁陽王,1
元,漕幕官,1
元,漕運使,3
元,漕運千戶,1
元,漕運府知事,1
元,漕運提舉,1
元,漕運萬戶,1
元,漢王,1
元,漢軍千戶,1
元,漢軍萬戶,2
元,漢軍都元帥,3
元,濟國公,1
元,火兒赤,4
元,照磨,38
元,照磨兼管勾承發架閣,1
元,營田提舉,2
元,營繕司官,1
元,營膳司令,2
元,牙場副使,1
元,牛田司丞,1
元,牧監卿,1
元,玄學提舉,1
元,玉宸院判官,1
元,王,160
元,王傅,3
元,王府典書,1
元,王府授經,1
元,王府提領,2
元,王府文學,1
元,王府紀善,1
元,王府衛行六部尚書,1
元,王府說書,1
元,王府醫藥提舉,2
元,王府長史,2
元,王相,4
元,王相府郎中令,2
元,王長史,1
元,珍用監丞,1
元,理問所令史,5
元,理問所掾,1
元,理問所提控案牘,1
元,理問所理問,33
元,理問所知事,7
元,理問知事,1
元,甄用監少監,1
元,生料庫使,1
元,甲局提擧,1
元,留守司判官,1
元,留守司同知,5
元,留守司留守,23
元,留守司經歷,1
元,異珍庫提點,1
